96  3 5 14 17 21 41 48 53 63 75 95
97  0 6 8 10 15 22 25 26 27 41 45 53 64 75 78 83 90 96
98  5 16 19 32 39 51 53 70 74
99  1 11 32 45 53 55 64 73 74 85 92 97
100  3 10 52 60 75 76 85 97
101  11 30 31 70
102  21 23 48 70 71 74
103  1 28 40 72 84 91
104  2 5 30 31 40 52 56 82 95
105  27 29 42 54 55 61 70 75 83 95 96
106  20 23 28 30 36 48 50 91
107  3 17 24 27 48 50 65 69 70 76 82 85 90
108  28 41 55 56 61 71 84
109  0 6 25 27 45 50 64 71 73
110  31 46 61 62 63 74 85 87
111  5 21 31 40 41 48 71 75 78 85 87 93
112  26 28 41 53 76 78 92
113  35 41 48 52 61 62 70 73 75 84 91 95 97
114  9 17 18 21 52 53 71 77 82
115  9 22 40 41 45 52 53 55 91 97
116  8 10 16 21 35 40 50 52 61 69 70 71 85 98
117  3 7 18 22 27 28 33 35 46 49 52 96 97 98
118  21 23 31 33 48 55 70 73 74 85 92
119  3 9 15 19 24 31 50 51 55 68 69 75 76 98
120  5 7 22 34 55 64 70 85 87 95 96
121  41 45 56 82
122  10 17 50 52 63 98 99
123  0 6 25 27 45 64
124  1 16 85 87 93
125  11 16 17 21 31 40 74 83 85 92
126  0 3 6 7 24 25 27 31 45 50 64 69 76 88
127  3 31 33 35 50 69 76 98
128  7 8 27 62 85 87 91
129  3 31 45 46 52 61
130  5 8 29 32 41 42 46 48 50 61 81 94 98
131  21 28 41 48 78 84 86 94
132  5 9 10 28 29 32 45 55 56 85 91 97 98
133  1 11 48 72 74 76 90
134  0 6 25 27 45 64 91
135  17 21 28 36 53 71 74 82
136  0 6 25 27 45 64
137  21 29 38 46 52 57 62 76 80 84 85 87 88 94 95
138  8 10 26 70 73 77 97
139  22 30 31 56 62 85 95
140  11 28 32 41 53 78
141  6 16 35 40 41 42 54 64 85 86 91 93 94 95 98
142  2 9 21 22 30 40 47 76 85
143  0 30 46 50 55 73 95 96
144  1 8 9 27 29 38 40 55 57 59 61
145  18 49 52
146  5 27 40 63 68
147  46 53 91
148  5 24 28 41 61 75 78 81
149  9 22 40 45 46 81 83 85 88
150  3 24 31 50 69 76
151  18 24 31 45 52 53 69 97 98
152  0 6 25 27 41 45 48 54 64 85 86 91 94 97
153  19 21 27 39 51 61 63 70 73 75 78 96 98
154  70
155  18 68 74
156  24 31 40 50 69 71 75 76 87 93
157  3 24 28 30 31 41 50 69 76 78 80 91
158  0 9 26 28 78
159  8 42 56 69 78 91 98
160  1 29 41 56 61 87 95 98
161  39 51 55 70 90
162  8 17 21 41 50 61 75 76 85 86 87 93 98
163  6 8 29 42 52 56 64 85 87 88 95
164  36 41 73 77 89 93 96 97
165  34 41 56 62 85 87
166  3 24 31 50 69 76
167  27 41 48 56 70 71 75 76 85 86 87 92 94
168  3 19 24 31 39 50 51 55 69 74 76 85
169  18 27 49 52 70 73 77 93
170  6 23 41 48 54 55 56 61 75
171  0 6 25 27 43 45 64
172  8 46 50 53 61 75 79 80 88 98 99
173  30 32 45 70 73
174  3 31 40 50 52 69 76
175  16 36 53 71 85
176  8 15 50 53 61 75 98
177  0 6 21 25 27 28 41 45 61 63 64 71 74 78 86 94 96
178  0 6 25 27 28 29 41 45 64 81
179  28 41 46 96
180  21 71 74 91 93 97 98
181  40 91
182  0 6 25 27 45 64 70 73 86 93 97
183  1 27 45 50 62 70 73 85 87
184  10 16 28 41 42 52 71 77 78 83 85 95
185  1 23 48 85 87 93 95
186  5 10 28 41 45 54 55 61 63 78 80 96
187  10 17 20 35 50 52 63 77 90 98
188  1 27 40 41 47 48 61 65 71 73 76 87 90 95
189  5 13 27 28 40 41 73 76 78 91 95 98
190  0 35 46 71 76 85
191  1 38 40 57 62 94
192  10 27 36 53 61 70 73 79
193  16 27 30 52 73 76 84 88 91 98
194  2 11 21 24 28 31 41 58 62 68 70 74 78 81 85
195  10 19 39 51 53 56 62 73 87 91 97
196  0 6 25 27 45 64
197  27 29 34 40 41 48 52 56 86 91 94 97 98
198  3 6 20 21 29 35 38 42 53 54 62 64 75 81 88 95 96 98
199  1 3 5 24 81 85 87 95 98
200  21 28 41 45 53 69 78 85 91 95 97
201  1 3 24 29 31 50 51 56 62 69 72 76 85 87 95
202  27 33 35 38 42 53 61 70 73 85 97
203  23 28 41 48 55 78 85 92
204  1 2 11 27 28 31 32 46 52 69 73 78
205  2 9 26 30 40 54 55
206  18 21 27 30 35 40 45 71 73 74 84 94
207  19 21 30 39 45 48 53 75 76 85 93
208  12 18 22 35 41 52 53 54 56 61 76 98
209  8 26 31 35 56 61 71 98
210  27 29 30 75 87 93
211  28 32 41 77 78 93 96
212  0 6 9 25 27 40 45 55 59 64 69 71 74
213  8 21 37 50 56 61 62 73 77 93 95 98
214  17 21 52 61 70 71 74 78 96 97
215  2 10 17 30 34 40 52 63 71 73 91 97
216  8 10 21 34 35 38 52 55 68 73 78 93 95
217  0 6 25 27 40 45 64 95
218  16 24 40 42 71 85 95
219  3 5 9 16 27 40 45 75 81 91
220  21 27 30 40
221  18 19 30 39 49 52 53 61 71 77 78 88 91 95 96 97
222  27 30 52 53 91
223  28 31 35 40 41 50 78 85 86 94
224  11 23 48 55 76 77 78 87 93 96
225  0 2 8 24 30 40 46 50 61 85 88 96 98
226  1 8 26 31 41 46 52 53 70 85 91 95
227  56 61
228  0 6 21 25 27 28 41 45 51 62 64 71 74 78
229  8 10 17 26 47 52 53 70 77 78 81 82 91 97
230  21 30 33 35 45 52 53 55 76 88 95
231  11 22 27 40 61 70 73 77 81 85 87 94 95
232  5 15 19 27 40 46 51 52 75 77 91 97 98
233  0 6 16 21 25 27 28 40 45 53 55 64 84 91 92 96
234  10 29 50 52 61 63 70 73 77 80 94
235  28 41 45 53 78
236  27 30 40 53 85 91
237  11 21 26 27 29 41 45 61 71 74 80 95 99
238  0 6 22 25 27 28 30 31 41 45 53 64 78
239  8 26 28 78
240  0 6 25 27 45 55 64
241  5 27 46 53 61 63 96
242  21 26 31 32 37 41 45 75 76 78 87 93
243  5 22 23 31 48 88 93 97
244  10 17 31 50 52 55 63 90 98
245  8 46 53 61 96 98
246  8 50 61 98
247  0 6 25 27 45 53 64
248  11 24 27 40 55 81
249  31 52
250  0 6 25 27 31 36 45 53 64 70 76
251  1 2 16 30 31 38 40 57
252  16 31 35 39 40 45 51 56 61 85 90 95 98
253  5 30 33 36 45 64 83 93
254  0 5 8 50 61 75 85 91 97 98
255  1 5 27 28 30 41 70 78 87 91 95 98
256  23 29 35 40 48 62 94 95 98
257  21 27 28 31 38 41 52 75 76 78 87 91 93 97
258  0 6 25 27 33 35 41 45 53 64 91 97 98
259  21 29 30 54 69 75 78 83 85 88 94
260  0 9 11 16 52 53 55 74 96 98
261  15 17 27 28 31 35 56 61 73 78 82 85 90
262  15 30 40 55
263  0 6 25 27 45 64
264  29 30 48 95
265  1 5 22 33 35 39 51 62 75 77 81 91 97 98
266  1 8 22 30 70
267  9 16 40 41 46 50 53 56 84 91 97
268  8 15 28 29 40 50 53 55 61 75 78 98
269  27 31 52 64 69 73 76 96
270  0 21 22 30 31 47 52 68 71 74 85
271  1 3 17 31 48 69 83 85 86 87
272  0 3 8 10 24 26 31 52 55 69 85 95
273  0 6 25 27 45 64
274  14 28 29 43 56 71 73 75 83 84 95
275  35 46 98
276  21 26 28 30 31 40 78 83
277  11 54 73 74 85 91 93 97
278  23 28 48 71 84 96
279  15 22 23 27 48 68 70 73 75 95 98
280  6 17 31 37 52 82 88 95
281  37 52 75 93
282  10 17 52
283  0 6 17 25 27 41 45 48 64 73 86 94 99
284  8 16 28 61 73 75 77 83 98
285  6 18 21 34 42 52 54 71 74 88 95 97
286  1 52 62 78 79 87 95
287  0 6 25 27 31 45 52 55 64 70 73 95
288  1 8 17 31 45 50 55 61 67 75 85 87 88 91 95 97 98
289  20 50 62 91 97
290  35 48 75 90 98
291  42 46 74 85 96 98
292  10 52 61
293  10 11 17 27 29 30 36 50 71 73 96
294  16 27 53 68 70 93 95 98
295  27 33 35 45 46 52 76 84 85 98
296  1 16 40 85 87 95
297  6 13 42 54
298  27 40 75
299  0 6 25 27 45 46 64 92 97
300  15 22 28 31 48 64 75 78 94 98
301  3 5 28 41 75 78 81 86 94
302  21 27 34 70 73 80 85
303  1 9 11 32 42 53 76 99
304  0 5 6 19 25 27 31 39 45 52 64
305  19 29 31 51 52 56 61 74 75 77 85
306  28 41 64 70 78
307  27 40 45 91
308  1 6 31 38 52 54 91 97
309  1 72 86 88 94
310  0 8 11 38 53 74 82 84 85 90 95 98
311  3 9 24 27 31 53 69 88 96 97
312  10 17 29 41 50 52 55 63 81 86
313  5 15 39 51 61 63 75
314  0 3 5 23 46 48 55 75 80 97
315  0 11 36 48 50 52 63 74 86 94
316  7 11 16 26 29 35 40 42 56 71 94 97
317  0 11 21 71 74 85 87
318  2 6 15 28 30 36 40 41 42 48 53 55 75 86 94 98
319  0 3 13 17 19 20 24 31 39 50 51 62 76 86
320  15 29 55 75 80 94 96 98
321  0 6 23 25 27 45 48 64
322  8 50 61 85 98
323  0 11 31 32 46 52 93 97 98
324  2 9 27 30 40 53 58 73
325  23 29 48 50 52 61 65 74 76 90 93 95
326  22 27 42 70 78 91 97
327  7 24 31 82 85 88 91 92 96
328  21 36 42 51 62 76 78 90 98
329  1 3 24 31 69 85 95 99
330  0 6 25 27 28 41 45 64 95
331  5 8 10 11 18 24 26 49 52 61 63 77 93 99
332  1 41 45 48 50 52 55 60 85 86 87 91 95 97
333  6 27 42 45 54 91
334  28 31 40 41 78 91 96
335  11 20 21 27 30 34 50 53 62 87 93
336  1 8 30 40 45 52 73 85 95
337  23 30 38 48 55 69 77 83 98
338  1 2 17 26 29 30 34 40 50 58 80 82 94 95 99
339  2 30 40 42 74 85 92
340  8 21 45 50 61 75 83 98
341  0 5 7 11 45 52 74 75 77 85 93 98
342  1 21 45 53 55 71 74 78 80 85 87 91
343  27 28 31 41 53 61 72 76 78 88 93 96 98
344  21 75 76 87 93
345  21 27 45 47 70 71 74 83 97
346  10 17 52 63 91 97
347  21 33 35 40 75 76 83 87 94 96
348  3 24 31 50 55 81 98
349  40 62 73 85 87 91 96
350  16 30 41
351  17 28 41 56 78 82 85 95 96 99
352  6 17 30 33 42 52 53 54 75 83 85 86 93 95
353  7 22 28 31 41 45 52 53 78 86 87 95
354  8 11 26 27 31 40 53 70 73 97
355  5 21 30 31 64 75 76 87 93
356  1 85 87 95
357  21 45 55 91
358  53
359  0 1 11 21 29 31 41 53 55 61 62 74 77 80 85 90 91 94 95 97
360  6 27 42 54 70 73 77
361  5 16 29 31 34 52 85 98
362  14 24 31 41 48 52 53 61 69 71 86 95 98
363  0 14 22 78
364  9 40 41 45 55 59 62 71 73 85 86 87 96
365  30 38 48 53 57 62 93 94
366  5 17 29 31 52 85 88 94 95 96
367  1 2 11 21 22 27 28 32 45 91 99
368  3 17 62 75 81 82 87 95
369  10 17 19 27 39 45 50 51 52 73 82 87 96
370  31 40 41 52 53 60 61 69 70 75 78 85 91 97
371  0 5 16 45 53 74 85 92 96
372  9 21 26 46 55 60 61 91 95 96 97
373  1 5 28 35 38 40 41 48 57 62 78 82 88 91 96
374  45 75 85 87 95
375  62 85 87 93 95
376  17 30 31 40 52 53 55 96
377  10 17 50 52 63 71
378  1 2 11 27 31 32 40 52 53 70 73 74 81 85 91 97
379  16 20 40 50 62 85
380  3 9 24 31 37 50 69 76 91 93 98
381  0 6 18 25 27 45 64 91
382  51 62 78 91 97
383  2 21 28 35 41 71 76 78 87 90 93 98
384  2 17 18 21 22 30 33 40 48 53 83 86
385  0 6 10 16 24 25 27 31 45 64 77 82
386  0 5 6 25 27 28 45 55 64 78 85
387  1 31 52 53 54 82 85 91 95 97 99
388  5 19 27 35 39 51 52 75 77 83 85 88 90 95 98
389  0 1 6 8 25 27 29 45 50 53 61 62 64 85 87 98
390  8 21 30 45 50 61 70 80 96 98
391  6 18 21 22 31 42 64 93 95 96
392  17 27 48 73 83 86 95
393  0 6 20 25 27 45 50 62 64 75 78 93
394  0 1 20 27 50 53 62 85 87 91 97
395  2 27 32 40 41 45 48 64 86 91
396  0 6 21 23 25 27 45 48 60 64 70 73
397  1 38 40 53 55 62 69 74 85
398  22 30 35 40 52 85 94
399  23 48 55 73 78
400  3 24 50 69
401  27 29 32 33 56 61 71 76 85 88
402  1 45 51 55 85 87 95
403  23 27 40 48 53 73 85 87
404  8 21 48 50 61 77 94 97 98
405  1 35 38 62
406  0 6 16 25 27 30 45 53 64 71 74 84 85 92 99
407  18 45 52 76 84
408  0 17 21 30 48 71 73 74 86
409  3 5 21 24 27 31 40 55 69 70 75 81 84
410  8 17 29 41 51 61 68 80 85 88 94
411  3 5 10 22 27 53 62 64 73 81 83
412  20 24 31 50 53 55 64 69 76 93
413  21 50 61 69 71 73 74 85
414  0 1 5 6 19 25 27 39 45 51 64 85
415  28 29 30 41 42 48 53 78 85 88 90 91 98
416  1 21 30 55 71 72 91
417  1 8 26 29 50 52 61 85 87 98
418  0 6 42 54 70
419  5 23 48 51 64 93 97
420  11 41 74
421  10 20 21 50 76 87 93
422  8 26 29 30 45
423  8 50 61 91 95 98
424  8 23 48 50 61 98
425  13 17 33 35 36 41 52 53 55 78 90 97
426  1 85 87 95
427  21 75 76 87 93
428  0 6 25 27 45 64
429  27 31 52 62 70 85 87 95 99
430  13 15 17 41 56 61 75 77 83 98
431  0 5 6 25 27 45 61 63 64
432  30 40 41 46 48 55 61 86
433  0 6 25 27 28 41 45 56 64 75 77 78 83 88 95
434  8 19 27 28 42 51 70 73 83 84 91 97 98
435  11 28 32 38 41 55 70 77 78
436  26 28 41 53 78 98
437  7 24 29 41 46 53 56 70 73 95
438  0 6 25 27 36 45 64 70 74
439  28 41 64 76 78 87 88 93 97
440  1 27 29 30 34 56 70 87 91 95 97
441  21 46 75 76 87 91 96 97
442  6 54 70 73 84 95 97 99
443  8 17 48 50 61 83 86 98
444  8 50 61
445  15 41 56 61 98
446  11 17 19 39 52 53 75 82
447  5 27 40 55 73 90 93 98
448  15 21 48 52 65 74 75 76 90 97 98
449  27 60 70 71 73 74
450  11 27 31 52 53 55 71 74 99
451  27 28 45 48 53 65 71 76 90 96
452  7 10 18 19 22 24 39 51 52 53 68 95
453  31 34 42 61 63 70 75 95
454  30 56 71 85 87 93 95
455  1 11 64 71 85 87 93 95
456  22 29 30 31 50 52 55 63
457  0 28 30 36 53 60 84 95
458  16 31 48 52 53
459  0 8 9 40 53 55 59
460  8 10 21 23 26 48
461  0 1 6 25 27 45 64 85 87 91 93 95
462  1 2 20 34 50 53 71 85 87 95
463  27 28 32 33 35 46 51 61 62 78 85 87 88 90 91 95 97 98
464  1 3 16 17 27 28 30 41 42 46 55 61 78 82 86 87
465  1 15 52 75 85 87 95 98
466  0 1 12 27 44 53 70 71 73 74 85 87 92
467  3 24 31 69 77
468  8 19 22 26 29 39 41 51 52 56 61
469  1 20 23 48 50 85 87 95
470  20 50 62 91 97 98
471  23 24 45 48 67 76 98
472  18 27 30 50 55 62 68
473  0 6 10 25 27 42 45 53 64 69
474  3 24 27 29 30 40 41 42 53 56 61 69 76 77 85 91 97
475  5 8 10 18 26 27 32 49 52 61 63 77 93 95
476  5 27 46 68 70 91 96
477  16 50 73 98
478  0 3 6 24 25 27 31 45 64 69 76
479  9 15 50 51 53 73 75 84 90 98
480  10 15 28 31 41 75 84 98
481  18 20 31 50 52 62 70 71 75 85
482  0 6 25 27 29 40 45 53 61 64 70 73
483  3 24 31 69 73 95
484  1 27 30 41 45 53 55 70 72 73 83
485  0 6 17 21 22 25 27 42 45 64 71 74 82 83 88 95 98
486  8 48 53 70 73 86 91 94
487  1 16 27 30 31 41 45 50 53 61 71 81 85 87 95 96
488  35 50 53 90
489  0 26 41 50 53 62 95
490  0 5 8 27 30 40 50 61 73 85 98
491  2 18 30 40 49 52 95
492  17 27 28 30 41 52 74 78 80 83
493  0 3 10 17 42 50 52 53 63 75 76 98
494  0 6 25 27 45 53 64 78
495  15 29 76 88
496  8 10 17 38 50 52 55 63 91 97
497  5 27 40 50 52 73 76 84
498  21 27 73 87 93 95
499  16 24 30 31 34 40 55 71 85 86 96
500  0 6 21 25 27 45 64 75 76 87
501  1 8 21 30 36 45 50 53 56 61 71 73 74 85 87 95 98
502  1 5 16 27 31 40 44 45 55 85 87 97
503  5 21 30 32 45 48 61 63 68 74 75 78 85 88
504  0 1 36 40 45 52 72 85 87 89 95
505  41 42 46 53 77 85 91 93 97 98
506  10 17 50 52
507  1 48 62 85 86 91 94
508  3 24 31 50 69 76
509  0 3 8 14 15 30 31 48 50 56 61 69 85 97
510  1 16 20 21 30 36 40 46 50 62 71 75 76 78 85 87 93 95
511  11 21 32 40 45 69 74 99
512  0 6 9 25 27 45 53 64 85
513  27 29 41 52 53 70 80 91 94 97
514  6 22 31 32 54
515  9 17 23 48 55 58 77 78 83 91 97
516  1 8 24 35 45 50 61 74 85 87 88 91 95 97 98
517  52 53 69 76 84
518  28 36 41 46 50 75 76 78 80 83 92 96
519  14 17 18 21 52 53 85 95
520  11 29 41 46 48 61 74 83 89 96
521  0 6 8 11 25 27 29 31 33 35 45 50 52 58 61 64 74 98
522  24 31 45 50 62 69 70 76 82 85
523  7 10 30 35 40 45 55 72 91 96 98
524  8 50 61 96 98
525  27 28 41 45 52 70 71 73 78 85
526  29 30 70 91
527  8 10 26 28 35 41
528  28 29 30 41 56
529  91 95 97
530  0 6 25 27 38 45 53 64
531  8 27 30 50 55 56 61 75 77 85 95 98
532  35 74 95
533  10 17 18 27 50 63 80 94 95
534  3 31 33 41 50 68 69 76 80
535  0 1 6 15 25 27 41 45 62 64 71 75 85 86 87 93 95 98
536  16 27 30 34 40 52 75 83 85 97 98
537  1 7 21 30 54 76 78 80 90 93 95 98
538  5 16 22 27 58 70 73
539  8 10 15 16 21 22 26 28 35 41 48 55 75 78 94 95 98
540  15 28 40 41 45 52 75 78 98
541  41 46 48 53 56 78 85 86 88 94 95 96
542  0 1 5 6 25 27 45 61 64 85 86
543  26 29 30 31 33 35 40 42 50 52 53 80 85 91 94 98
544  0 6 25 27 37 45 64 93 98
545  16 17 31 40 52 53
546  9 21 71 74 82 91
547  6 9 42 52 55 95 99
548  0 6 25 27 28 41 45 64 78
549  21 28 29 31 40 52 53 61 69 70 71 74 75 76 84 91 97
550  1 2 11 23 26 27 30 40 48 73 75 78 85 87 91 95 97
551  5 8 13 15 27 42 53 61 63 70 95 96
552  5 10 27 30 31 40 41 45 53 56 70 73 91
553  1 17 21 33 35 41 46 48 61 71 74 96 98
554  1 29 41 56 61 85 95
555  3 5 20 53 62 73 75 81 85 92
556  15 35 40 74 75 85 94 95 98
557  15 22 27 40 53 61 70 73 75 91 98
558  21 43 70 71 74 91 96 97
559  17 27 38 45 73 82 85 91 95
560  2 3 21 24 28 30 31 40 69 71 74
561  1 15 23 29 48 75 77 87 95 98
562  0 6 25 27 45 64
563  15 20 45 50 53 62 75 91 97 98
564  9 31 50 51 52 55 64
565  28 41 53 70 78 91 99
566  10 17 50 52 63 73
567  16 53 69 70 85
568  11 22 30 35 40 45 91 94 97
569  2 17 27 30 40 46 52 87 91 95 96
570  5 7 17 28 31 35 40 41 52 64 78 81 82 83 85 93 94
571  15 24 27 53 54 56 75 81 91 98
572  45 53 71
573  11 46 48 53 96 97
574  9 27 28 41 53 69 70 73 78 97
575  7 20 29 35 51 62 77 85 94
576  11 31 52 53 74
577  29 31 52 85 92 95
578  3 5 12 28 46 50 61 73 75 81 84 85 96
579  24 29 40 56 74 80 85 94 95
580  8 11 16 27 32 40 53 61 71 77 85 91
581  1 21 53 55 72 85 91 97
582  1 27 62 71 81 85 87 95
583  0 6 25 27 30 45 64 91
584  10 16 27 30 31 35 45 52 53 70 73 91 93 97
585  3 16 24 31 34 35 50 52 53 75 76 85 95
586  21 27 45 91
587  1 29 80 85 87 94
588  16 31 33 35 40 85 98
589  0 1 6 18 25 27 45 52 64
590  0 16 70 71 73 85
591  1 35 64 85 87 90 95 98
592  5 18 23 28 30 41 46 48 49 52 78 93
593  5 21 31 53 93 95
594  0 6 17 25 27 30 40 45 52 64 70 81 91
595  1 27 36 42 57 62 70 76 85 92 95
596  3 9 24 31 50 55 69 76 98
597  8 26 77 90 98
598  1 20 27 28 50 60 62 91 97
599  21 27 42 56 62 70 73 85 87 88 96
600  11 24 31 35 40 71 73 76
601  28 30 31 40 45 53 70 84
602  1 72
603  12 56 62 78 85 87 88 94 95 98
604  0 10 16 17 26 31 71 82 85 91
605  28 41 48 78 85
606  0 6 25 27 45 64 70 73 78 88
607  0 1 24 31 47 50 52 69 76 82 85 87 95 98
608  18 52 53 75 95 98
609  24 27 40 46 81 91
610  29 51 56 61 62 73 87 95
611  8 11 26 27 40 50 51 53 56 62 74 87 95 98
612  0 11 31 42 46 53 74 85 95 98
613  8 11 18 28 41 42 49 52 74 77 78
614  11 21 32 41 50 52 63 78 88
615  28 35 40 48 78 93
616  0 6 21 25 27 31 36 45 46 52 61 64 72
617  21 28 53 69 71 74
618  1 10 21 35 40 87 94 95
619  26 31 71 78 88 95
620  35 77 90 98
621  2 3 6 16 24 30 40 42 45 50 55 69 70 74 93 95 98
622  2 7 13 16 26 27 29 30 36 40 80 83 89 94 97 98
623  21 56 62 68 75 76 87 93 95
624  23 41 45 48 52 53 62 70 74 91
625  9 23 27 30 48 55 70 73 91
626  5 10 11 24 32 41 48 64 81 93
627  3 5 23 28 34 48 53 69 74 78 81
628  11 29 56 77
629  3 21 24 31 45 50 55 69 76
630  9 28 40 41 42 55 59 88
631  20 31 50 52 53 55 62
632  3 24 27 31 35 50 56 62 69 76 87 95
633  0 6 25 27 31 35 40 41 45 48 52 53 64 65 76 78 82 85 90 91 97
634  35 36 40 77 83 89
635  0 19 39 51 85
636  10 15 17 75 98
637  8 11 13 18 35 40 49 51 52 66 78 98
638  0 6 25 27 45 53 64 74 77 85 96
639  5 15 16 27 51 56 62 64 70 73 85 93 96
640  3 17 21 24 30 31 50 71 74 83 86 91
641  5 17 21 30 39 51 52 54 71 73 74 82 93
642  8 27 28 50 61 64 73 78 93 98
643  17 40 45
644  0 1 6 25 27 45 64 85 87 91 95 97
645  1 3 14 24 28 34 36 41 47 69 71 72 78 84 91 97
646  0 17 18 21 36 49 52 53 71 74 87 95
647  9 40 55 59
648  27 28 29 35 41 55 64 70 78 84 88 97 98
649  15 19 29 38 41 51 56 61 75
650  23 24 48 53 54 81 97
651  1 8 27 50 53 61 87 95 96 98
652  2 7 21 27 30 40 48 51 53 73 86 97
653  27 45 48 65 76 90
654  8 27 28 31 40 41 45 62 71 78 95 97
655  8 9 15 26 36 40 48 50 55 59 61 75 82 86 89 97 98
656  70
657  27 29 30 56 62 70 73 84 93 96 97
658  6 35 55 77
659  1 11 21 27 30 31 70 71 73 74 75 76 85 87 95
660  8 11 15 32 50 61 75 76 85 98
661  35 53 73 76 92
662  1 2 5 32 40 64 93
663  0 6 25 27 45 64
664  21 28 41 52 71 74 75 76 78 84 92
665  3 20 24 31 50 62 69 76
666  15 29 31 40 41 45 68 75 88 91 98
667  27 28 29 69 74 85 99
668  0 6 18 25 27 42 45 52 64 95
669  5 41 64 74 75 86 94 96
670  17 48 65 75 76 82 90
671  5 10 17 21 23 45 48 50 52 63 85
672  10 27 30 36 50 52 53 63 71 92 95
673  1 5 11 21 27 33 35 52 55 62 69 71 74 85 91 97
674  17 21 28 29 30 48 71 81 83 85 86 95
675  9 63 85 97
676  1 2 8 29 30 40 46 50 64 80 85 93 94 95
677  3 13 29 30 41 42 48 56 71 74 78 85 95 97
678  8 11 21 29 98
679  28 31 40 41 47 52 71 73 77 78 85
680  8 10 26 27 28 31 41 52 71 78 91 99
681  21 35 41 71 74 75 83 94
